[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   1.3062E+00   1.3183E+00   1.6311E+05  0.1184
   1.3183E+00   1.3305E+00   1.4247E+05  0.1299
   1.3305E+00   1.3428E+00   1.5944E+05  0.1259
   1.3428E+00   1.3552E+00   1.4029E+05  0.1301
   1.3552E+00   1.3677E+00   1.8828E+05  0.1114
   1.3677E+00   1.3804E+00   1.2608E+05  0.1389
   1.3804E+00   1.3932E+00   1.4886E+05  0.1254
   1.3932E+00   1.4060E+00   1.2009E+05  0.1402
   1.4060E+00   1.4191E+00   1.4624E+05  0.1283
   1.4191E+00   1.4322E+00   1.2953E+05  0.1316
   1.4322E+00   1.4454E+00   1.1821E+05  0.1410
   1.4454E+00   1.4588E+00   1.3942E+05  0.1299
   1.4588E+00   1.4723E+00   1.3837E+05  0.1290
   1.4723E+00   1.4859E+00   1.2938E+05  0.1310
   1.4859E+00   1.4997E+00   1.5972E+05  0.1231
   1.4997E+00   1.5136E+00   1.3358E+05  0.1331
   1.5136E+00   1.5276E+00   9.9833E+04  0.1535
   1.5276E+00   1.5417E+00   1.2920E+05  0.1322
   1.5417E+00   1.5560E+00   1.2295E+05  0.1399
   1.5560E+00   1.5704E+00   1.3024E+05  0.1332
   1.5704E+00   1.5849E+00   1.2228E+05  0.1375
   1.5849E+00   1.5996E+00   1.3019E+05  0.1370
   1.5996E+00   1.6144E+00   1.1196E+05  0.1460
   1.6144E+00   1.6293E+00   1.0334E+05  0.1495
   1.6293E+00   1.6444E+00   1.5683E+05  0.1242
   1.6444E+00   1.6596E+00   9.7837E+04  0.1557
   1.6596E+00   1.6749E+00   6.0332E+06  0.0196
   1.6749E+00   1.6904E+00   5.9415E+06  0.0197
   1.6904E+00   1.7061E+00   6.1864E+06  0.0193
   1.7061E+00   1.7219E+00   6.3197E+06  0.0192
   1.7219E+00   1.7378E+00   6.3477E+06  0.0191
   1.7378E+00   1.7539E+00   6.2678E+06  0.0192
   1.7539E+00   1.7701E+00   6.4650E+06  0.0190
   1.7701E+00   1.7865E+00   6.2252E+06  0.0193
   1.7865E+00   1.8030E+00   6.5982E+06  0.0188
   1.8030E+00   1.8197E+00   6.6084E+06  0.0187
   1.8197E+00   1.8365E+00   6.6845E+06  0.0186
   1.8365E+00   1.8535E+00   6.5969E+06  0.0188
   1.8535E+00   1.8707E+00   6.6809E+06  0.0187
   1.8707E+00   1.8880E+00   6.7112E+06  0.0185
   1.8880E+00   1.9055E+00   6.9145E+06  0.0183
   1.9055E+00   1.9231E+00   7.0005E+06  0.0182
   1.9231E+00   1.9409E+00   7.0874E+06  0.0181
   1.9409E+00   1.9588E+00   7.2555E+06  0.0180
   1.9588E+00   1.9770E+00   7.3588E+06  0.0178
   1.9770E+00   1.9953E+00   7.1544E+06  0.0180
   1.9953E+00   2.0137E+00   1.8726E+06  0.0349
   2.0137E+00   2.0324E+00   6.2679E+04  0.2013
   2.0324E+00   2.0512E+00   4.7992E+05  0.0720
   2.0512E+00   2.0701E+00   5.5453E+04  0.1984
   2.0701E+00   2.0893E+00   7.1181E+04  0.1898
   2.0893E+00   2.1086E+00   4.8598E+04  0.2298
   2.1086E+00   2.1281E+00   7.0160E+04  0.1839
   2.1281E+00   2.1478E+00   4.2700E+04  0.2297
   2.1478E+00   2.1677E+00   4.1496E+04  0.2270
   2.1677E+00   2.1878E+00   4.7095E+04  0.2150
   2.1878E+00   2.2080E+00   3.4925E+04  0.2595
   2.2080E+00   2.2284E+00   1.4657E+07  0.0129
   2.2284E+00   2.2491E+00   2.3633E+04  0.3091
   2.2491E+00   2.2699E+00   3.3504E+04  0.2522
   2.2699E+00   2.2909E+00   1.4905E+04  0.3909
   2.2909E+00   2.3121E+00   6.3085E+03  0.6167
   2.3121E+00   2.3335E+00   9.8164E+03  0.5154
   2.3335E+00   2.3550E+00   1.5615E+04  0.4124
   2.3550E+00   2.3768E+00   1.5266E+04  0.4022
   2.3768E+00   2.3988E+00   1.4927E+04  0.4005
   2.3988E+00   2.4210E+00   2.1943E+04  0.3191
   2.4210E+00   2.4434E+00   1.0899E+04  0.4559
   2.4434E+00   2.4660E+00   1.1340E+04  0.4107
   2.4660E+00   2.4889E+00   1.7117E+04  0.3677
   2.4889E+00   2.5119E+00   1.7161E+04  0.3496
   2.5119E+00   2.5351E+00   2.4516E+04  0.3003
   2.5351E+00   2.5586E+00   1.7625E+04  0.3578
   2.5586E+00   2.5823E+00   2.2906E+04  0.3320
   2.5823E+00   2.6062E+00   2.0425E+04  0.3465
   2.6062E+00   2.6303E+00   1.1987E+04  0.4306
   2.6303E+00   2.6546E+00   2.0934E+04  0.3239
   2.6546E+00   2.6792E+00   2.1872E+04  0.3499
   2.6792E+00   2.7040E+00   1.6159E+04  0.3865
   2.7040E+00   2.7290E+00   1.2078E+04  0.3985
   2.7290E+00   2.7542E+00   1.5297E+04  0.3785
   2.7542E+00   2.7797E+00   1.6481E+04  0.4057
   2.7797E+00   2.8054E+00   1.6561E+04  0.3857
   2.8054E+00   2.8314E+00   1.4695E+04  0.4073
   2.8314E+00   2.8576E+00   2.2901E+04  0.3412
   2.8576E+00   2.8840E+00   3.3488E+04  0.2687
   2.8840E+00   2.9107E+00   1.9865E+04  0.3498
   2.9107E+00   2.9376E+00   1.6304E+04  0.3565
   2.9376E+00   2.9648E+00   2.6957E+04  0.2867
   2.9648E+00   2.9923E+00   1.5222E+04  0.3988
   2.9923E+00   3.0200E+00   2.3056E+04  0.3200
   3.0200E+00   3.0479E+00   2.0476E+04  0.3541
   3.0479E+00   3.0761E+00   2.6887E+04  0.2925
   3.0761E+00   3.1046E+00   3.3313E+04  0.2612
   3.1046E+00   3.1333E+00   2.2439E+04  0.3157
   3.1333E+00   3.1623E+00   1.5677E+04  0.3837
   3.1623E+00   3.1915E+00   2.6404E+04  0.2950
   3.1915E+00   3.2211E+00   1.6600E+04  0.3786
   3.2211E+00   3.2509E+00   2.2313E+04  0.2925
   3.2509E+00   3.2810E+00   2.0529E+04  0.3259
   3.2810E+00   3.3113E+00   3.6858E+04  0.2543
   3.3113E+00   3.3420E+00   1.3452E+04  0.4193
   3.3420E+00   3.3729E+00   3.1037E+04  0.2882
   3.3729E+00   3.4041E+00   1.9078E+04  0.3483
   3.4041E+00   3.4356E+00   1.5213E+04  0.3741
   3.4356E+00   3.4674E+00   3.8189E+04  0.2601
   3.4674E+00   3.4995E+00   3.1628E+04  0.2693
   3.4995E+00   3.5318E+00   2.0474E+04  0.3169
   3.5318E+00   3.5645E+00   1.9646E+04  0.3175
   3.5645E+00   3.5975E+00   2.2507E+04  0.2965
   3.5975E+00   3.6308E+00   2.6976E+04  0.2906
   3.6308E+00   3.6644E+00   3.9277E+04  0.2478
   3.6644E+00   3.6983E+00   6.5630E+04  0.1919
   3.6983E+00   3.7325E+00   1.7062E+04  0.3495
   3.7325E+00   3.7670E+00   2.9115E+04  0.2797
   3.7670E+00   3.8019E+00   2.9009E+04  0.2758
   3.8019E+00   3.8371E+00   2.0780E+04  0.3172
   3.8371E+00   3.8726E+00   1.7138E+04  0.3599
   3.8726E+00   3.9084E+00   1.8452E+04  0.3568
   3.9084E+00   3.9446E+00   8.5696E+03  0.5133
   3.9446E+00   3.9811E+00   2.9549E+04  0.2889
   3.9811E+00   4.0179E+00   2.3927E+04  0.2731
   4.0179E+00   4.0551E+00   2.5773E+04  0.3022
   4.0551E+00   4.0926E+00   2.0846E+04  0.3008
   4.0926E+00   4.1305E+00   5.4120E+04  0.2068
   4.1305E+00   4.1687E+00   2.8225E+04  0.3006
   4.1687E+00   4.2073E+00   5.0561E+04  0.2166
   4.2073E+00   4.2462E+00   1.2171E+04  0.4580
   4.2462E+00   4.2855E+00   3.5623E+04  0.2559
   4.2855E+00   4.3251E+00   2.7095E+04  0.2632
   4.3251E+00   4.3652E+00   4.3599E+04  0.2290
   4.3652E+00   4.4055E+00   1.9900E+04  0.3368
   4.4055E+00   4.4463E+00   4.8005E+04  0.2063
   4.4463E+00   4.4875E+00   2.7972E+04  0.2876
   4.4875E+00   4.5290E+00   3.5947E+04  0.2463
   4.5290E+00   4.5709E+00   2.4125E+04  0.3007
   4.5709E+00   4.6132E+00   3.5834E+04  0.2586
   4.6132E+00   4.6559E+00   3.1373E+04  0.2880
   4.6559E+00   4.6989E+00   2.6808E+04  0.2971
   4.6989E+00   4.7424E+00   1.9162E+04  0.3266
   4.7424E+00   4.7863E+00   2.4638E+04  0.2956
   4.7863E+00   4.8306E+00   2.4889E+04  0.3039
   4.8306E+00   4.8753E+00   2.4975E+04  0.3227
   4.8753E+00   4.9204E+00   2.4267E+04  0.3021
   4.9204E+00   4.9659E+00   1.1684E+05  0.1486
   4.9659E+00   5.0119E+00   2.0778E+04  0.3423
   5.0119E+00   5.0582E+00   1.2187E+04  0.4075
   5.0582E+00   5.1050E+00   2.3090E+04  0.3308
   5.1050E+00   5.1523E+00   1.6472E+04  0.3680
   5.1523E+00   5.2000E+00   2.5570E+04  0.2995
   5.2000E+00   5.2481E+00   1.5103E+04  0.3866
   5.2481E+00   5.2966E+00   1.2869E+04  0.3915
   5.2966E+00   5.3456E+00   2.9566E+04  0.2827
   5.3456E+00   5.3951E+00   3.8284E+04  0.2405
   5.3951E+00   5.4450E+00   2.5459E+04  0.3052
   5.4450E+00   5.4954E+00   1.9699E+04  0.3443
   5.4954E+00   5.5463E+00   4.0356E+04  0.2344
   5.5463E+00   5.5976E+00   3.0590E+04  0.2736
   5.5976E+00   5.6494E+00   1.8259E+04  0.3455
   5.6494E+00   5.7016E+00   3.3669E+04  0.2661
   5.7016E+00   5.7544E+00   3.4963E+04  0.2517
   5.7544E+00   5.8076E+00   4.0119E+04  0.2525
   5.8076E+00   5.8614E+00   2.3312E+04  0.3103
   5.8614E+00   5.9156E+00   4.0121E+04  0.2429
   5.9156E+00   5.9704E+00   3.9443E+04  0.2475
   5.9704E+00   6.0256E+00   3.7764E+04  0.2425
   6.0256E+00   6.0814E+00   3.2872E+04  0.2661
   6.0814E+00   6.1376E+00   3.5482E+04  0.2580
   6.1376E+00   6.1944E+00   4.9669E+04  0.2237
   6.1944E+00   6.2517E+00   2.7129E+04  0.2902
   6.2517E+00   6.3096E+00   3.7315E+04  0.2543
   6.3096E+00   6.3680E+00   3.8112E+04  0.2662
   6.3680E+00   6.4269E+00   4.0863E+04  0.2429
   6.4269E+00   6.4863E+00   4.6295E+04  0.2304
   6.4863E+00   6.5464E+00   3.8114E+04  0.2441
   6.5464E+00   6.6069E+00   3.2078E+04  0.2734
   6.6069E+00   6.6681E+00   5.2824E+04  0.2119
   6.6681E+00   6.7298E+00   2.6122E+04  0.3086
   6.7298E+00   6.7920E+00   5.7969E+04  0.1982
   6.7920E+00   6.8549E+00   2.8669E+04  0.2821
   6.8549E+00   6.9183E+00   2.4720E+04  0.3026
   6.9183E+00   6.9823E+00   3.4841E+04  0.2604
   6.9823E+00   7.0469E+00   3.6111E+04  0.2783
   7.0469E+00   7.1121E+00   2.8893E+04  0.2832
   7.1121E+00   7.1779E+00   3.9025E+04  0.2450
   7.1779E+00   7.2444E+00   4.3450E+04  0.2233
   7.2444E+00   7.3114E+00   8.7867E+04  0.1665
   7.3114E+00   7.3790E+00   2.9286E+04  0.2930
   7.3790E+00   7.4473E+00   2.5506E+04  0.2914
   7.4473E+00   7.5162E+00   2.1385E+04  0.3381
   7.5162E+00   7.5858E+00   3.7381E+04  0.2513
   7.5858E+00   7.6560E+00   4.4413E+04  0.2309
   7.6560E+00   7.7268E+00   5.6625E+04  0.2074
   7.7268E+00   7.7983E+00   3.7664E+04  0.2554
   7.7983E+00   7.8705E+00   5.4771E+04  0.2001
   7.8705E+00   7.9433E+00   3.7424E+04  0.2528
   7.9433E+00   8.0168E+00   3.9148E+04  0.2556
   8.0168E+00   8.0910E+00   0.0000E+00  0.0000
   8.0910E+00   8.1658E+00   0.0000E+00  0.0000
   8.1658E+00   8.2414E+00   0.0000E+00  0.0000
   8.2414E+00   8.3176E+00   0.0000E+00  0.0000
   8.3176E+00   8.3946E+00   0.0000E+00  0.0000
   8.3946E+00   8.4723E+00   0.0000E+00  0.0000
   8.4723E+00   8.5507E+00   0.0000E+00  0.0000
   8.5507E+00   8.6298E+00   0.0000E+00  0.0000
   8.6298E+00   8.7096E+00   0.0000E+00  0.0000
   8.7096E+00   8.7902E+00   0.0000E+00  0.0000
   8.7902E+00   8.8716E+00   0.0000E+00  0.0000
   8.8716E+00   8.9536E+00   0.0000E+00  0.0000
   8.9536E+00   9.0365E+00   0.0000E+00  0.0000
   9.0365E+00   9.1201E+00   0.0000E+00  0.0000
   9.1201E+00   9.2045E+00   0.0000E+00  0.0000
   9.2045E+00   9.2897E+00   0.0000E+00  0.0000
   9.2897E+00   9.3756E+00   0.0000E+00  0.0000
   9.3756E+00   9.4624E+00   0.0000E+00  0.0000
   9.4624E+00   9.5499E+00   0.0000E+00  0.0000
   9.5499E+00   9.6383E+00   0.0000E+00  0.0000
   9.6383E+00   9.7275E+00   0.0000E+00  0.0000
   9.7275E+00   9.8175E+00   2.6525E+03  1.0000
   9.8175E+00   9.9083E+00   0.0000E+00  0.0000
   9.9083E+00   1.0000E+01   2.2980E+03  1.0000

#   sum over                 2.0477E+08

'no. =  2, (ix,iy,iz) = (  1,  1,  2)'
msuc: {\huge [t-track] in xyz mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
   vol  &=&   7.0000E+00 [cm^3]
  xmin  &=&  -1.0000E+00 [cm]
  xmax  &=&   1.0000E+00 [cm]
  ymin  &=&  -1.0000E+00 [cm]
  ymax  &=&   1.0000E+00 [cm]
  zmin  &=&  -1.2500E+00 [cm]
  zmax  &=&   5.0000E-01 [cm]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  3   ix  =  1   iy  =  1   iz  =  3
#   x = (  -1.0000E+00  -   1.0000E+00  )
#   y = (  -1.0000E+00  -   1.0000E+00  )
#   z = (   5.0000E-01  -   2.2500E+00  )

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l   n 
#  e-lower      e-upper      photon      r.err 
   1.0000E-03   1.0093E-03   0.0000E+00  0.0000
   1.0093E-03   1.0186E-03   0.0000E+00  0.0000
   1.0186E-03   1.0280E-03   0.0000E+00  0.0000
   1.0280E-03   1.0375E-03   0.0000E+00  0.0000
   1.0375E-03   1.0471E-03   0.0000E+00  0.0000
   1.0471E-03   1.0568E-03   0.0000E+00  0.0000
   1.0568E-03   1.0666E-03   0.0000E+00  0.0000
   1.0666E-03   1.0765E-03   0.0000E+00  0.0000
   1.0765E-03   1.0864E-03   0.0000E+00  0.0000
   1.0864E-03   1.0965E-03   0.0000E+00  0.0000
   1.0965E-03   1.1066E-03   0.0000E+00  0.0000
   1.1066E-03   1.1169E-03   0.0000E+00  0.0000
   1.1169E-03   1.1272E-03   0.0000E+00  0.0000
   1.1272E-03   1.1376E-03   0.0000E+00  0.0000
   1.1376E-03   1.1482E-03   0.0000E+00  0.0000
   1.1482E-03   1.1588E-03   0.0000E+00  0.0000
   1.1588E-03   1.1695E-03   0.0000E+00  0.0000
   1.1695E-03   1.1803E-03   0.0000E+00  0.0000
   1.1803E-03   1.1912E-03   0.0000E+00  0.0000
   1.1912E-03   1.2023E-03   0.0000E+00  0.0000
   1.2023E-03   1.2134E-03   0.0000E+00  0.0000
   1.2134E-03   1.2246E-03   0.0000E+00  0.0000
   1.2246E-03   1.2359E-03   0.0000E+00  0.0000
   1.2359E-03   1.2474E-03   0.0000E+00  0.0000
   1.2474E-03   1.2589E-03   0.0000E+00  0.0000
   1.2589E-03   1.2706E-03   0.0000E+00  0.0000
   1.2706E-03   1.2823E-03   0.0000E+00  0.0000
   1.2823E-03   1.2942E-03   0.0000E+00  0.0000
   1.2942E-03   1.3062E-03   0.0000E+00  0.0000
   1.3062E-03   1.3183E-03   0.0000E+00  0.0000
   1.3183E-03   1.3305E-03   0.0000E+00  0.0000
   1.3305E-03   1.3428E-03   0.0000E+00  0.0000
   1.3428E-03   1.3552E-03   0.0000E+00  0.0000
   1.3552E-03   1.3677E-03   0.0000E+00  0.0000
   1.3677E-03   1.3804E-03   0.0000E+00  0.0000
   1.3804E-03   1.3932E-03   0.0000E+00  0.0000
   1.3932E-03   1.4060E-03   0.0000E+00  0.0000
   1.4060E-03   1.4191E-03   0.0000E+00  0.0000
   1.4191E-03   1.4322E-03   0.0000E+00  0.0000
   1.4322E-03   1.4454E-03   0.0000E+00  0.0000
   1.4454E-03   1.4588E-03   0.0000E+00  0.0000
   1.4588E-03   1.4723E-03   0.0000E+00  0.0000
   1.4723E-03   1.4859E-03   0.0000E+00  0.0000
   1.4859E-03   1.4997E-03   0.0000E+00  0.0000
   1.4997E-03   1.5136E-03   0.0000E+00  0.0000
   1.5136E-03   1.5276E-03   0.0000E+00  0.0000
   1.5276E-03   1.5417E-03   0.0000E+00  0.0000
   1.5417E-03   1.5560E-03   0.0000E+00  0.0000
   1.5560E-03   1.5704E-03   0.0000E+00  0.0000
   1.5704E-03   1.5849E-03   0.0000E+00  0.0000
   1.5849E-03   1.5996E-03   0.0000E+00  0.0000
   1.5996E-03   1.6144E-03   0.0000E+00  0.0000
   1.6144E-03   1.6293E-03   0.0000E+00  0.0000
   1.6293E-03   1.6444E-03   0.0000E+00  0.0000
   1.6444E-03   1.6596E-03   0.0000E+00  0.0000
   1.6596E-03   1.6749E-03   0.0000E+00  0.0000
   1.6749E-03   1.6904E-03   0.0000E+00  0.0000
   1.6904E-03   1.7061E-03   0.0000E+00  0.0000
   1.7061E-03   1.7219E-03   0.0000E+00  0.0000
   1.7219E-03   1.7378E-03   0.0000E+00  0.0000
   1.7378E-03   1.7539E-03   0.0000E+00  0.0000
   1.7539E-03   1.7701E-03   0.0000E+00  0.0000
   1.7701E-03   1.7865E-03   0.0000E+00  0.0000
   1.7865E-03   1.8030E-03   0.0000E+00  0.0000
   1.8030E-03   1.8197E-03   0.0000E+00  0.0000
   1.8197E-03   1.8365E-03   0.0000E+00  0.0000
   1.8365E-03   1.8535E-03   0.0000E+00  0.0000
   1.8535E-03   1.8707E-03   0.0000E+00  0.0000
   1.8707E-03   1.8880E-03   0.0000E+00  0.0000
   1.8880E-03   1.9055E-03   0.0000E+00  0.0000
   1.9055E-03   1.9231E-03   0.0000E+00  0.0000
   1.9231E-03   1.9409E-03   0.0000E+00  0.0000
   1.9409E-03   1.9588E-03   0.0000E+00  0.0000
   1.9588E-03   1.9770E-03   0.0000E+00  0.0000
   1.9770E-03   1.9953E-03   0.0000E+00  0.0000
   1.9953E-03   2.0137E-03   0.0000E+00  0.0000
   2.0137E-03   2.0324E-03   0.0000E+00  0.0000
   2.0324E-03   2.0512E-03   0.0000E+00  0.0000
   2.0512E-03   2.0701E-03   0.0000E+00  0.0000
   2.0701E-03   2.0893E-03   0.0000E+00  0.0000
   2.0893E-03   2.1086E-03   0.0000E+00  0.0000
   2.1086E-03   2.1281E-03   0.0000E+00  0.0000
   2.1281E-03   2.1478E-03   0.0000E+00  0.0000
   2.1478E-03   2.1677E-03   0.0000E+00  0.0000
   2.1677E-03   2.1878E-03   0.0000E+00  0.0000
   2.1878E-03   2.2080E-03   0.0000E+00  0.0000
   2.2080E-03   2.2284E-03   0.0000E+00  0.0000
   2.2284E-03   2.2491E-03   0.0000E+00  0.0000
   2.2491E-03   2.2699E-03   0.0000E+00  0.0000
   2.2699E-03   2.2909E-03   0.0000E+00  0.0000
   2.2909E-03   2.3121E-03   0.0000E+00  0.0000
   2.3121E-03   2.3335E-03   0.0000E+00  0.0000
   2.3335E-03   2.3550E-03   0.0000E+00  0.0000
   2.3550E-03   2.3768E-03   0.0000E+00  0.0000
   2.3768E-03   2.3988E-03   0.0000E+00  0.0000
   2.3988E-03   2.4210E-03   0.0000E+00  0.0000
   2.4210E-03   2.4434E-03   0.0000E+00  0.0000
   2.4434E-03   2.4660E-03   0.0000E+00  0.0000
   2.4660E-03   2.4889E-03   0.0000E+00  0.0000
   2.4889E-03   2.5119E-03   0.0000E+00  0.0000
   2.5119E-03   2.5351E-03   0.0000E+00  0.0000
   2.5351E-03   2.5586E-03   0.0000E+00  0.0000
   2.5586E-03   2.5823E-03   0.0000E+00  0.0000
   2.5823E-03   2.6062E-03   0.0000E+00  0.0000
   2.6062E-03   2.6303E-03   0.0000E+00  0.0000
   2.6303E-03   2.6546E-03   0.0000E+00  0.0000
   2.6546E-03   2.6792E-03   0.0000E+00  0.0000
   2.6792E-03   2.7040E-03   0.0000E+00  0.0000
   2.7040E-03   2.7290E-03   0.0000E+00  0.0000
   2.7290E-03   2.7542E-03   0.0000E+00  0.0000
   2.7542E-03   2.7797E-03   0.0000E+00  0.0000
   2.7797E-03   2.8054E-03   0.0000E+00  0.0000
   2.8054E-03   2.8314E-03   8.3278E+02  1.0000
   2.8314E-03   2.8576E-03   0.0000E+00  0.0000
   2.8576E-03   2.8840E-03   0.0000E+00  0.0000
   2.8840E-03   2.9107E-03   0.0000E+00  0.0000
   2.9107E-03   2.9376E-03   0.0000E+00  0.0000
   2.9376E-03   2.9648E-03   0.0000E+00  0.0000
   2.9648E-03   2.9923E-03   0.0000E+00  0.0000
   2.9923E-03   3.0200E-03   0.0000E+00  0.0000
   3.0200E-03   3.0479E-03   0.0000E+00  0.0000
   3.0479E-03   3.0761E-03   0.0000E+00  0.0000
   3.0761E-03   3.1046E-03   0.0000E+00  0.0000
   3.1046E-03   3.1333E-03   0.0000E+00  0.0000
   3.1333E-03   3.1623E-03   0.0000E+00  0.0000
   3.1623E-03   3.1915E-03   0.0000E+00  0.0000
   3.1915E-03   3.2211E-03   0.0000E+00  0.0000
   3.2211E-03   3.2509E-03   0.0000E+00  0.0000
   3.2509E-03   3.2810E-03   0.0000E+00  0.0000
   3.2810E-03   3.3113E-03   0.0000E+00  0.0000
   3.3113E-03   3.3420E-03   0.0000E+00  0.0000
   3.3420E-03   3.3729E-03   0.0000E+00  0.0000
   3.3729E-03   3.4041E-03   0.0000E+00  0.0000
   3.4041E-03   3.4356E-03   0.0000E+00  0.0000
   3.4356E-03   3.4674E-03   0.0000E+00  0.0000
   3.4674E-03   3.4995E-03   0.0000E+00  0.0000
   3.4995E-03   3.5318E-03   0.0000E+00  0.0000
   3.5318E-03   3.5645E-03   0.0000E+00  0.0000
   3.5645E-03   3.5975E-03   0.0000E+00  0.0000
   3.5975E-03   3.6308E-03   0.0000E+00  0.0000
   3.6308E-03   3.6644E-03   0.0000E+00  0.0000
   3.6644E-03   3.6983E-03   0.0000E+00  0.0000
   3.6983E-03   3.7325E-03   0.0000E+00  0.0000
   3.7325E-03   3.7670E-03   0.0000E+00  0.0000
   3.7670E-03   3.8019E-03   0.0000E+00  0.0000
   3.8019E-03   3.8371E-03   0.0000E+00  0.0000
   3.8371E-03   3.8726E-03   0.0000E+00  0.0000
   3.8726E-03   3.9084E-03   0.0000E+00  0.0000
   3.9084E-03   3.9446E-03   0.0000E+00  0.0000
   3.9446E-03   3.9811E-03   0.0000E+00  0.0000
   3.9811E-03   4.0179E-03   0.0000E+00  0.0000
   4.0179E-03   4.0551E-03   0.0000E+00  0.0000
   4.0551E-03   4.0926E-03   0.0000E+00  0.0000
   4.0926E-03   4.1305E-03   0.0000E+00  0.0000
   4.1305E-03   4.1687E-03   0.0000E+00  0.0000
   4.1687E-03   4.2073E-03   0.0000E+00  0.0000
   4.2073E-03   4.2462E-03   0.0000E+00  0.0000
   4.2462E-03   4.2855E-03   0.0000E+00  0.0000
   4.2855E-03   4.3251E-03   0.0000E+00  0.0000
   4.3251E-03   4.3652E-03   0.0000E+00  0.0000
   4.3652E-03   4.4055E-03   0.0000E+00  0.0000
   4.4055E-03   4.4463E-03   0.0000E+00  0.0000
   4.4463E-03   4.4875E-03   0.0000E+00  0.0000
   4.4875E-03   4.5290E-03   0.0000E+00  0.0000
   4.5290E-03   4.5709E-03   0.0000E+00  0.0000
   4.5709E-03   4.6132E-03   0.0000E+00  0.0000
   4.6132E-03   4.6559E-03   0.0000E+00  0.0000
   4.6559E-03   4.6989E-03   0.0000E+00  0.0000
   4.6989E-03   4.7424E-03   0.0000E+00  0.0000
   4.7424E-03   4.7863E-03   0.0000E+00  0.0000
   4.7863E-03   4.8306E-03   0.0000E+00  0.0000
   4.8306E-03   4.8753E-03   0.0000E+00  0.0000
   4.8753E-03   4.9204E-03   0.0000E+00  0.0000
   4.9204E-03   4.9659E-03   0.0000E+00  0.0000
   4.9659E-03   5.0119E-03   0.0000E+00  0.0000
   5.0119E-03   5.0582E-03   0.0000E+00  0.0000
   5.0582E-03   5.1050E-03   0.0000E+00  0.0000
   5.1050E-03   5.1523E-03   0.0000E+00  0.0000
   5.1523E-03   5.2000E-03   0.0000E+00  0.0000
   5.2000E-03   5.2481E-03   0.0000E+00  0.0000
   5.2481E-03   5.2966E-03   0.0000E+00  0.0000
   5.2966E-03   5.3456E-03   0.0000E+00  0.0000
   5.3456E-03   5.3951E-03   0.0000E+00  0.0000
   5.3951E-03   5.4450E-03   0.0000E+00  0.0000
   5.4450E-03   5.4954E-03   0.0000E+00  0.0000
   5.4954E-03   5.5463E-03   0.0000E+00  0.0000
   5.5463E-03   5.5976E-03   0.0000E+00  0.0000
   5.5976E-03   5.6494E-03   0.0000E+00  0.0000
   5.6494E-03   5.7016E-03   0.0000E+00  0.0000
   5.7016E-03   5.7544E-03   0.0000E+00  0.0000
   5.7544E-03   5.8076E-03   0.0000E+00  0.0000
   5.8076E-03   5.8614E-03   0.0000E+00  0.0000
   5.8614E-03   5.9156E-03   0.0000E+00  0.0000
   5.9156E-03   5.9704E-03   0.0000E+00  0.0000
   5.9704E-03   6.0256E-03   0.0000E+00  0.0000
   6.0256E-03   6.0814E-03   0.0000E+00  0.0000
   6.0814E-03   6.1376E-03   0.0000E+00  0.0000
   6.1376E-03   6.1944E-03   0.0000E+00  0.0000
   6.1944E-03   6.2517E-03   0.0000E+00  0.0000
   6.2517E-03   6.3096E-03   0.0000E+00  0.0000
   6.3096E-03   6.3680E-03   0.0000E+00  0.0000
   6.3680E-03   6.4269E-03   0.0000E+00  0.0000
   6.4269E-03   6.4863E-03   0.0000E+00  0.0000
   6.4863E-03   6.5464E-03   0.0000E+00  0.0000
   6.5464E-03   6.6069E-03   0.0000E+00  0.0000
   6.6069E-03   6.6681E-03   0.0000E+00  0.0000
   6.6681E-03   6.7298E-03   0.0000E+00  0.0000
   6.7298E-03   6.7920E-03   0.0000E+00  0.0000
   6.7920E-03   6.8549E-03   0.0000E+00  0.0000
   6.8549E-03   6.9183E-03   0.0000E+00  0.0000
   6.9183E-03   6.9823E-03   0.0000E+00  0.0000
   6.9823E-03   7.0469E-03   0.0000E+00  0.0000
   7.0469E-03   7.1121E-03   0.0000E+00  0.0000
   7.1121E-03   7.1779E-03   3.3711E+03  1.0000
   7.1779E-03   7.2444E-03   0.0000E+00  0.0000
   7.2444E-03   7.3114E-03   0.0000E+00  0.0000
   7.3114E-03   7.3790E-03   0.0000E+00  0.0000
   7.3790E-03   7.4473E-03   0.0000E+00  0.0000
   7.4473E-03   7.5162E-03   0.0000E+00  0.0000
   7.5162E-03   7.5858E-03   0.0000E+00  0.0000
   7.5858E-03   7.6560E-03   0.0000E+00  0.0000
   7.6560E-03   7.7268E-03   0.0000E+00  0.0000
   7.7268E-03   7.7983E-03   0.0000E+00  0.0000
   7.7983E-03   7.8705E-03   0.0000E+00  0.0000
   7.8705E-03   7.9433E-03   0.0000E+00  0.0000
   7.9433E-03   8.0168E-03   0.0000E+00  0.0000
